股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
上证指数,000001,2024-06-05,3086.05,3065.4,3092.35,3064.74,290542344,299722764399.5,0.89,-0.83,-25.8,0.62
上证指数,000001,2024-06-06,3069.44,3048.79,3077.67,3040.83,369867104,371317019032.4,1.2,-0.54,-16.61,0.79
上证指数,000001,2024-06-07,3053.92,3051.28,3065.02,3031.04,316342484,318911097485.6,1.11,0.08,2.49,0.68
上证指数,000001,2024-06-11,3042.13,3028.05,3043.2,3013.86,310481942,332683377772.5,0.96,-0.76,-23.23,0.67
上证指数,000001,2024-06-12,3025.3,3037.47,3042.04,3021.31,279452106,312058601482.9,0.68,0.31,9.42,0.6
上证指数,000001,2024-06-13,3038.09,3028.92,3040.4,3022.82,297862463,336871037065.3,0.58,-0.28,-8.55,0.64
上证指数,000001,2024-06-14,3020.96,3032.63,3037.9,3011.58,348746753,396194698299.9,0.87,0.12,3.71,0.75
上证指数,000001,2024-06-17,3017.72,3015.89,3026.62,3012.05,295763448,338146875647.7,0.48,-0.55,-16.74,0.63
上证指数,000001,2024-06-18,3015.07,3030.25,3031.98,3012.52,273625999,317319995692.1,0.65,0.48,14.36,0.59
上证指数,000001,2024-06-19,3029.1,3018.05,3030.23,3015.33,261296248,300290286695.0,0.49,-0.4,-12.2,0.56
上证指数,000001,2024-06-20,3015.72,3005.44,3028.51,3001.77,295515907,324101266446.0,0.89,-0.42,-12.61,0.63
上证指数,000001,2024-06-21,2998.24,2998.14,3011.91,2985.93,255001251,280275384754.5,0.86,-0.24,-7.3,0.55
上证指数,000001,2024-06-24,2982.83,2963.1,2990.64,2960.13,298653884,318595817741.1,1.02,-1.17,-35.04,0.64
上证指数,000001,2024-06-25,2962.77,2950.0,2971.65,2935.54,273209938,296569297319.0,1.22,-0.44,-13.1,0.59
上证指数,000001,2024-06-26,2943.45,2972.53,2976.67,2933.33,282388409,276215175476.2,1.47,0.76,22.53,0.61
上证指数,000001,2024-06-27,2962.7,2945.85,2963.06,2944.9,270548519,266670979387.7,0.61,-0.9,-26.68,0.58
上证指数,000001,2024-06-28,2940.3,2967.4,2985.47,2939.98,315201432,313347004249.1,1.54,0.73,21.55,0.68
上证指数,000001,2024-07-01,2965.25,2994.73,2996.41,2961.86,297782235,294321888831.5,1.16,0.92,27.33,0.64
上证指数,000001,2024-07-02,2992.86,2997.01,3004.99,2989.47,281364683,282559369534.8,0.52,0.08,2.28,0.6
上证指数,000001,2024-07-03,2995.66,2982.38,2998.54,2978.07,246284642,257840296826.7,0.68,-0.49,-14.63,0.53
上证指数,000001,2024-07-04,2984.83,2957.57,2995.57,2955.29,274268789,259006711039.2,1.35,-0.83,-24.81,0.59
上证指数,000001,2024-07-05,2954.37,2949.93,2957.11,2920.2,272324556,271508929397.0,1.25,-0.26,-7.64,0.58
上证指数,000001,2024-07-08,2939.84,2922.45,2947.61,2917.23,277533424,270872022898.5,1.03,-0.93,-27.48,0.6
上证指数,000001,2024-07-09,2919.57,2959.37,2963.78,2904.04,315062031,320361092785.2,2.04,1.26,36.92,0.68
上证指数,000001,2024-07-10,2949.03,2939.36,2958.86,2935.33,301549456,306035255361.7,0.8,-0.68,-20.01,0.65
上证指数,000001,2024-07-11,2957.25,2970.39,2971.36,2947.4,328372424,337653177135.1,0.82,1.06,31.03,0.7
上证指数,000001,2024-07-12,2965.61,2971.3,2977.14,2963.3,303713014,302581575978.9,0.47,0.03,0.91,0.65
上证指数,000001,2024-07-15,2963.85,2974.01,2977.31,2959.13,268992597,268733339473.8,0.61,0.09,2.71,0.58
上证指数,000001,2024-07-16,2963.9,2976.3,2977.36,2959.67,260783630,279121370473.0,0.59,0.08,2.29,0.56
上证指数,000001,2024-07-17,2970.81,2962.85,2972.79,2957.95,282307991,305469105978.3,0.5,-0.45,-13.45,0.61
上证指数,000001,2024-07-18,2951.14,2977.13,2978.09,2937.9,278022665,301283750604.7,1.36,0.48,14.28,0.6
上证指数,000001,2024-07-19,2963.51,2982.31,2986.24,2955.12,280932413,319112460470.1,1.05,0.17,5.18,0.6
上证指数,000001,2024-07-22,2978.19,2964.22,2978.6,2946.56,278749559,316415459855.2,1.07,-0.61,-18.09,0.6
上证指数,000001,2024-07-23,2960.5,2915.37,2960.5,2915.37,296295994,307194049861.8,1.52,-1.65,-48.85,0.64
上证指数,000001,2024-07-24,2909.15,2901.95,2922.03,2894.29,306118853,288660361550.7,0.95,-0.46,-13.42,0.66
上证指数,000001,2024-07-25,2891.89,2886.74,2897.77,2872.85,274639500,273281622458.6,0.86,-0.52,-15.21,0.59
上证指数,000001,2024-07-26,2886.0,2890.9,2899.12,2875.4,278387536,275443434962.9,0.82,0.14,4.16,0.6
上证指数,000001,2024-07-29,2889.47,2891.85,2898.95,2878.58,256899727,260094898441.5,0.7,0.03,0.95,0.55
上证指数,000001,2024-07-30,2885.22,2879.3,2885.22,2865.15,262478837,269477482590.4,0.69,-0.43,-12.55,0.56
上证指数,000001,2024-07-31,2877.54,2938.75,2940.59,2876.3,412723417,418871723403.4,2.23,2.06,59.45,0.89
上证指数,000001,2024-08-01,2940.12,2932.39,2947.88,2928.83,346621137,352586120370.1,0.65,-0.22,-6.36,0.74
上证指数,000001,2024-08-02,2913.02,2905.34,2931.26,2902.72,312205039,314917985409.5,0.97,-0.92,-27.05,0.67
上证指数,000001,2024-08-05,2889.36,2860.7,2919.03,2860.7,355540572,356863001418.9,2.01,-1.54,-44.64,0.76
上证指数,000001,2024-08-06,2878.65,2867.28,2888.2,2845.34,297300803,295835558778.0,1.5,0.23,6.58,0.64
上证指数,000001,2024-08-07,2864.01,2869.83,2886.94,2857.72,263097150,263793649805.1,1.02,0.09,2.55,0.56
上证指数,000001,2024-08-08,2864.76,2869.9,2886.4,2850.87,289128632,271107919481.4,1.24,0.0,0.07,0.62
上证指数,000001,2024-08-09,2879.87,2862.19,2887.85,2862.19,284253916,252884027037.8,0.89,-0.27,-7.71,0.61
上证指数,000001,2024-08-12,2858.89,2858.2,2869.27,2851.3,244241371,217626684526.6,0.63,-0.14,-3.99,0.52
上证指数,000001,2024-08-13,2860.41,2867.95,2867.95,2845.31,231674601,210908509413.5,0.79,0.34,9.75,0.5
上证指数,000001,2024-08-14,2866.24,2850.65,2866.24,2850.4,217885170,207457552384.6,0.55,-0.6,-17.3,0.47
上证指数,000001,2024-08-15,2844.2,2877.36,2889.09,2839.39,271900000,254987115634.9,1.74,0.94,26.71,0.58
上证指数,000001,2024-08-16,2877.94,2879.43,2888.68,2873.06,263653441,243608265392.4,0.54,0.07,2.07,0.57
上证指数,000001,2024-08-19,2877.95,2893.67,2905.15,2877.77,261687730,242994885290.2,0.95,0.49,14.24,0.56
上证指数,000001,2024-08-20,2895.55,2866.66,2896.52,2855.33,263658002,237307803964.2,1.42,-0.93,-27.01,0.57
上证指数,000001,2024-08-21,2858.94,2856.58,2863.89,2848.15,229200027,209909187787.0,0.55,-0.35,-10.08,0.49
上证指数,000001,2024-08-22,2856.2,2848.77,2861.61,2845.5,245399415,230124077189.6,0.56,-0.27,-7.81,0.53
上证指数,000001,2024-08-23,2844.77,2854.37,2860.73,2839.34,226692565,214581900323.2,0.75,0.2,5.6,0.49
上证指数,000001,2024-08-26,2855.47,2855.52,2860.65,2844.38,227351523,216806649036.9,0.57,0.04,1.15,0.49
上证指数,000001,2024-08-27,2850.88,2848.73,2853.78,2843.16,230693006,215686326235.9,0.37,-0.24,-6.79,0.5
上证指数,000001,2024-08-28,2844.33,2837.43,2852.56,2830.96,228730623,213862368727.5,0.76,-0.4,-11.3,0.49
上证指数,000001,2024-08-29,2829.45,2823.11,2831.43,2815.38,277510534,257644228807.6,0.57,-0.5,-14.32,0.6
上证指数,000001,2024-08-30,2819.65,2842.21,2867.96,2817.01,397516975,384092892138.4,1.8,0.68,19.1,0.85
上证指数,000001,2024-09-02,2832.35,2811.04,2839.28,2810.37,340714193,314813036715.5,1.02,-1.1,-31.17,0.73
上证指数,000001,2024-09-03,2809.17,2802.98,2814.9,2794.91,275736139,252782482525.1,0.71,-0.29,-8.06,0.59
上证指数,000001,2024-09-04,2786.5,2784.28,2800.61,2781.94,257453500,234711697257.6,0.67,-0.67,-18.7,0.55
上证指数,000001,2024-09-05,2785.26,2788.31,2796.02,2777.47,242040948,227514507237.8,0.67,0.14,4.03,0.52
上证指数,000001,2024-09-06,2791.76,2765.81,2804.09,2765.64,253645375,228570135026.9,1.38,-0.81,-22.5,0.54
上证指数,000001,2024-09-09,2754.72,2736.49,2756.56,2726.97,261468847,236605848473.8,1.07,-1.06,-29.32,0.56
上证指数,000001,2024-09-10,2737.88,2744.19,2750.12,2718.63,262159015,226408492961.9,1.15,0.28,7.7,0.56
上证指数,000001,2024-09-11,2732.73,2721.8,2732.73,2710.62,242264900,219755948411.4,0.81,-0.82,-22.39,0.52
上证指数,000001,2024-09-12,2722.14,2717.12,2734.68,2716.56,240084315,218571098697.3,0.67,-0.17,-4.68,0.52
上证指数,000001,2024-09-13,2718.99,2704.09,2728.78,2703.37,251270038,227818801149.3,0.94,-0.48,-13.03,0.54
上证指数,000001,2024-09-18,2705.35,2717.28,2724.11,2689.7,247817132,213090588644.7,1.27,0.49,13.19,0.53
上证指数,000001,2024-09-19,2723.21,2736.02,2747.74,2697.78,315208389,280536046232.0,1.84,0.69,18.74,0.68
上证指数,000001,2024-09-20,2734.23,2736.81,2741.16,2717.95,285644627,255433329892.5,0.85,0.03,0.79,0.61
上证指数,000001,2024-09-23,2735.39,2748.92,2760.48,2731.36,257642154,235214505877.1,1.06,0.44,12.11,0.55
上证指数,000001,2024-09-24,2770.75,2863.13,2863.15,2761.37,477619545,442795296868.8,3.7,4.15,114.21,1.03
上证指数,000001,2024-09-25,2901.42,2896.31,2952.45,2889.05,568259816,516698093562.2,2.21,1.16,33.18,1.22
